img_id,difference
214874_1961-09-13_2004.jpg,0.6804288439531027
22533743_1977-11-03_2013.jpg,0.8285912039595641
31754426_1940-11-23_1963.jpg,0.8296585286420525
16666946_1924-01-05_1940.jpg,0.8428006203881128
45602651_1979-03-07_2015.jpg,0.8441032434353889
11631331_1906-03-26_1971.jpg,0.863739367406487
33343785_1991-06-16_2013.jpg,0.9736556664863952
34953437_1993-09-23_2012.jpg,0.9929356284988636
34953462_1992-01-28_2012.jpg,0.9929356284988636
34414103_1950-01-27_2012.jpg,0.9984235327164332
27070185_1938-03-31_1958.jpg,1.0059033721689088
14689328_1984-11-25_2009.jpg,1.0195844675787624
4683228_1979-12-21_2010.jpg,1.0198241122620968
18983896_1988-01-04_2010.jpg,1.0198241122620968
4683233_1980-12-25_2010.jpg,1.0198241122620968
5238659_1980-06-20_2010.jpg,1.0198241122620968
36514731_1938-02-21_1950.jpg,1.0435578450332428
36493109_1916-02-08_1946.jpg,1.0614190644475952
2734456_1951-08-27_2007.jpg,1.0785444481913058
32746905_1990-10-18_2011.jpg,1.0834895088166725
2462583_1935-10-12_1961.jpg,1.0962226006739737
14511471_1984-03-22_2007.jpg,1.0977933867710028
5489961_1973-07-09_1993.jpg,1.099007020575687
646172_1977-05-28_2010.jpg,1.1141554352894147
3819696_1984-05-04_2011.jpg,1.118034896165418
32863655_1904-07-05_1947.jpg,1.134250949168373
4661984_1946-04-29_2014.jpg,1.1370628767466084
217749_1928-04-28_1959.jpg,1.1403072654910271
13821502_1987-11-14_2008.jpg,1.1407269443619965
956396_1929-11-02_1973.jpg,1.1445653687637656
9940022_1949-09-04_2007.jpg,1.1615764626191036
2187423_1976-06-11_2015.jpg,1.162011157381629
40815986_1977-03-18_2015.jpg,1.1622127506631024
10089844_1969-08-19_2000.jpg,1.168094424664733
43180406_1987-04-21_2014.jpg,1.168437599769828
32852294_1992-10-23_2015.jpg,1.1721817026022092
10191766_1987-09-22_2014.jpg,1.1724481551743355
2824044_1956-11-14_1990.jpg,1.1728147929215464
42113787_1972-06-07_2012.jpg,1.1763944236358557
17273988_1934-06-03_2006.jpg,1.1789978840553752
41998383_1981-11-11_2013.jpg,1.1798076263661432
5374082_1939-06-16_1971.jpg,1.1856682698786103
2509074_1964-04-17_2013.jpg,1.186941365058451
5989747_1945-06-25_2013.jpg,1.187194191016321
20155503_1979-01-24_2014.jpg,1.189322722528498
8139252_1983-04-22_2009.jpg,1.1910885169386225
35659159_1989-09-13_2013.jpg,1.192989901819516
251011_1942-11-24_2012.jpg,1.1961253170304498
3603119_1940-08-28_2011.jpg,1.1995296896163552
4529378_1979-10-11_2010.jpg,1.2009457500418013
1204273_1943-10-16_2012.jpg,1.2039984890517736
14401164_1957-03-22_1978.jpg,1.2108843885748928
40236790_1976-03-28_2013.jpg,1.2179574690377528
14248600_1960-02-06_1984.jpg,1.2188647179489114
5711929_1950-12-05_2009.jpg,1.2297141024839875
5248734_1973-09-16_2015.jpg,1.2316921461893144
5096070_1957-04-27_1985.jpg,1.2334902594753216
21146289_1943-11-23_1998.jpg,1.235732001823856
27337_1963-01-14_2009.jpg,1.236952035786814
4524262_1933-08-01_1981.jpg,1.2480931249517229
26278258_1992-03-28_2014.jpg,1.2517456112284957
39134829_1992-02-14_2010.jpg,1.2527470094564404
13145908_1987-10-10_2012.jpg,1.2563891103948903
43619465_1989-03-22_2014.jpg,1.259013596946014
4442227_1901-11-11_1954.jpg,1.259397347668303
870155_1962-12-01_2010.jpg,1.2599168297549257
18977175_1987-03-10_2012.jpg,1.260994186724572
18186168_1985-02-16_2013.jpg,1.262046972048554
44869165_1973-08-18_2014.jpg,1.2623220847879415
39060185_1992-09-24_2013.jpg,1.2664141476986392
19590923_1980-06-25_2012.jpg,1.2672203270933733
2633212_1981-06-21_2007.jpg,1.2686476429391935
9751046_1958-06-24_2010.jpg,1.2720030190622704
3201113_1972-11-09_2015.jpg,1.272916140715007
30961672_1915-01-07_2006.jpg,1.2741491361657669
20896480_1966-09-24_2014.jpg,1.275870873136698
16054983_1988-05-27_2011.jpg,1.276506012920716
31009313_1952-07-15_2013.jpg,1.2797115525808622
35522481_1988-03-29_2008.jpg,1.2801358385044368
7451718_1987-06-02_2010.jpg,1.28125141351442
43421700_1993-10-13_2013.jpg,1.2826108130631309
23866703_1973-08-29_2014.jpg,1.2847683132316214
530556_1929-02-23_2009.jpg,1.2851103311213603
19560490_1936-12-03_1964.jpg,1.285487753742872
16215465_1993-01-04_2010.jpg,1.2856897197698391
557496_1921-04-03_1953.jpg,1.2858486785534995
791668_1925-03-07_1943.jpg,1.290825485515734
1399112_1957-05-22_2012.jpg,1.2912798956194047
2444780_1970-11-27_2010.jpg,1.292466276180377
3538487_1947-02-02_2002.jpg,1.2947523883226395
4389668_1893-02-10_1945.jpg,1.2957726025909142
850850_1963-08-05_2011.jpg,1.2958583043781218
36278145_1896-11-25_1960.jpg,1.2961193403586433
162473_1939-02-26_2012.jpg,1.2964453871761217
249274_1955-07-01_2012.jpg,1.2964453871761217
7462_1952-12-10_2008.jpg,1.2990075790159128
2083736_1987-11-03_2007.jpg,1.2990253553468851
7227755_1966-03-01_2013.jpg,1.3008278990801645
2089734_1954-03-20_2008.jpg,1.3029899626241854
30682405_1991-11-14_2011.jpg,1.303584834728985
3270944_1983-05-16_2005.jpg,1.3045188317053142
15122486_1966-06-13_2010.jpg,1.306664439215641
25720975_1916-04-04_1975.jpg,1.3071320369608113
30631709_1928-07-30_2009.jpg,1.3088489877000309
32678229_1964-06-02_2013.jpg,1.31107691295423
444908_1963-09-28_1997.jpg,1.3122673212198903
19398959_1981-11-25_2012.jpg,1.3130750189564455
33274674_1987-04-09_2012.jpg,1.3149574767137573
1578183_1892-04-20_1948.jpg,1.3159140928361746
38077846_1987-05-30_2013.jpg,1.316263872442877
30403095_1945-10-05_2010.jpg,1.3166315144199958
43268366_1962-08-24_2012.jpg,1.3199040291702575
26913715_1987-02-01_2013.jpg,1.3208666878194797
27284270_1971-07-28_2015.jpg,1.3214971167103675
17741_1889-04-26_1947.jpg,1.3220740549689187
1618912_1970-07-22_2012.jpg,1.3254255159416708
577472_1973-03-10_2012.jpg,1.3290495480115598
42450052_1960-11-30_2014.jpg,1.3317127299007807
2391057_1955-10-28_2012.jpg,1.332120853742177
21660453_1971-05-18_2004.jpg,1.3321850107353443
14357264_1986-03-05_2008.jpg,1.332729768721847
16656433_1958-09-29_2011.jpg,1.3334729324613652
5872374_1953-09-21_2010.jpg,1.3337113661534534
179342_1930-11-30_2004.jpg,1.3359894697677903
37901072_1994-09-22_2013.jpg,1.3415531491415835
974068_1987-04-09_2009.jpg,1.341885082969909
34099682_1992-10-02_2014.jpg,1.3434172829352256
10714528_1923-01-15_1959.jpg,1.3438252098786985
39047_1942-02-13_2010.jpg,1.344032109158295
7421240_1989-01-03_2013.jpg,1.344644324064137
37891_1945-03-08_2009.jpg,1.345158605523814
40741611_1989-09-17_2013.jpg,1.345597698597798
31914047_1976-06-02_2009.jpg,1.3457815731236908
13765725_1950-04-20_2009.jpg,1.346019437439244
12955503_1978-02-28_2013.jpg,1.3471185283767393
45262529_1980-04-26_2015.jpg,1.3494460417328031
43990514_1991-10-28_2014.jpg,1.3495781530301558
1236940_1947-01-04_2007.jpg,1.3503272234576762
5377252_1969-01-28_1996.jpg,1.351611727516883
6109445_1928-01-06_1955.jpg,1.3517607654061212
19715664_1983-04-03_2012.jpg,1.3526978359297794
46812591_1963-05-05_2007.jpg,1.353525945587553
43683968_1945-07-23_2014.jpg,1.3540352337202315
544455_1936-12-06_2011.jpg,1.3543801598238652
457774_1940-05-19_1978.jpg,1.3567577506277329
36702710_1988-02-25_2012.jpg,1.3571450116409371
5122396_1975-05-29_2009.jpg,1.3573723986916555
316095_1962-03-29_2006.jpg,1.358774362095487
693943_1934-04-24_2012.jpg,1.3589832650884237
46348225_1920-09-10_1941.jpg,1.3592171469112833
4202498_1915-05-18_1997.jpg,1.359489958756346
30683575_1970-01-25_1992.jpg,1.3601841255467857
2935713_1976-05-26_2010.jpg,1.3615885369030825
27886462_1956-06-29_2005.jpg,1.3618558578438211
2479537_1949-01-16_2009.jpg,1.362029336606629
6431474_1953-12-10_2012.jpg,1.3620917100526528
14891219_1977-12-14_2008.jpg,1.3625844172026913
34534584_1995-08-18_2012.jpg,1.3630502274346987
4307446_1968-03-27_2005.jpg,1.3633302188043042
35069379_1989-06-16_2014.jpg,1.3641795052759855
21194392_1988-07-19_2014.jpg,1.3667527563005686
4849048_1948-09-22_2010.jpg,1.3677139712319628
704258_1953-01-15_1990.jpg,1.368330265218614
43927285_1965-09-05_2014.jpg,1.369285933582215
811639_1957-03-14_2009.jpg,1.370135684788122
1176169_1930-05-12_2008.jpg,1.3707809938810631
18917839_1983-02-18_2011.jpg,1.371489192039128
2341134_1908-10-16_1960.jpg,1.3743865044839605
275493_1927-07-07_1974.jpg,1.3745756505358764
3328740_1921-02-08_1953.jpg,1.3751379839861375
43310083_1992-07-05_2014.jpg,1.3754971634344964
43310074_1998-07-15_2014.jpg,1.3754971634344964
42064775_1976-02-27_2011.jpg,1.375920805690556
597288_1960-08-28_2004.jpg,1.376817351468904
35693547_1904-09-17_1945.jpg,1.3773390217124264
2568262_1965-04-21_2010.jpg,1.3788042712388395
34853027_2012-02-23_2013.jpg,1.37998347466004
14526270_1978-09-13_2009.jpg,1.380154591806097
409524_1980-07-03_2013.jpg,1.3802010790063115
742065_1945-04-09_2010.jpg,1.3814539315723309
13976103_1984-04-29_2012.jpg,1.3817201242266282
2665536_1936-12-08_2005.jpg,1.381974507538069
25660936_1963-06-06_2014.jpg,1.3838405933023268
307715_1927-02-02_1958.jpg,1.385516599618242
33306267_1989-11-20_2012.jpg,1.3855321714780378
35599791_1987-10-20_2012.jpg,1.3855936868984862
46238055_1947-10-19_1980.jpg,1.3856619585158922
3868595_1979-09-06_2006.jpg,1.3860085747355078
4467570_1959-07-03_2010.jpg,1.3880403174213176
20118181_1976-05-06_2014.jpg,1.388637681660534
38257868_1991-09-28_2013.jpg,1.390208374199333
3439221_1978-11-10_2011.jpg,1.3911345300476572
36118999_1983-08-12_2011.jpg,1.391425662519957
10363723_1966-01-30_1999.jpg,1.391706565949319
476807_1902-02-01_1945.jpg,1.3928225348659211
11598774_1922-03-23_1960.jpg,1.3937555312181342
1065862_1960-05-20_2014.jpg,1.3942187962791337
12200780_1930-09-08_1961.jpg,1.3946374349702126
13182410_1989-01-24_2012.jpg,1.3952941247945294
29342169_1984-02-10_2013.jpg,1.397103043055698
4812555_1981-01-02_2012.jpg,1.3980891714175607
6828858_1985-02-13_2009.jpg,1.398384042773589
1993996_1975-01-31_2012.jpg,1.3984594652060625
2480126_1976-10-26_2013.jpg,1.4011237930773692
34939479_1992-11-19_2012.jpg,1.401357335600372
34938990_1995-10-28_2012.jpg,1.401357335600372
33994_1943-06-26_2011.jpg,1.401797466561701
36968553_1995-01-16_2012.jpg,1.4050304581955069
1624105_1986-01-13_2009.jpg,1.406550216979526
19451544_1988-12-06_2012.jpg,1.406684970590696
616658_1969-02-12_2013.jpg,1.4069036816317708
1458014_1958-03-21_2007.jpg,1.4070042396466471
42278687_1991-01-14_2013.jpg,1.4077507284641393
1853603_1956-03-30_2007.jpg,1.408414594142792
31227083_1937-08-02_1970.jpg,1.4088190217320542
238326_1928-12-12_1956.jpg,1.409130604852088
35647925_1988-12-09_2012.jpg,1.4095035229016184
31960909_1952-12-31_2011.jpg,1.411446493480584
